persona,scenario,seed,policy,mcr_0.05,band_mas,turnover,cost_paid,return_pct,mdd_pct,coverage_0.05
ISFJ,flat,14,L5_full,0.013890603675053096,0.002156277954123811,0.23313226960331962,1.1656613480165983,-0.35108567151986847,-4.730384294212708,1.0
ISFJ,flat,14,L5_price_only,0.013890603675053096,0.002156277954123811,0.23313226960331962,1.1656613480165983,-0.35108567151986847,-4.730384294212708,1.0
ISFJ,flat,14,L5_level_free,0.019707640692531062,0.002054678369530379,0.6520440655772751,3.260220327886376,1.4274858890036324,-4.538811967676759,1.0
ISFJ,flat,14,always_hold,0.09658948003107215,0.0,0.0,0.0,-0.8672032464249191,-3.391456249175717,1.0
ISFJ,flat,14,constant_mix,0.09997952156933358,0.0,0.09000069631900248,0.45000348159501247,-0.5707670913260743,-3.119927623116414,1.0
ISFJ,flat,14,v_oracle,0.7,0.7,0.8,4.0,-4.374281825631754,-15.389779898488875,1.0
ISFJ,flat,14,mandate_conditional_oracle,0.003151573948633769,0.0016415444647010777,0.23620587449514702,1.181029372475735,-0.9592301847085372,-4.699191180338613,1.0
ISFJ,flat,15,L5_full,0.02117624349964794,0.0019073991587769074,0.6873738401097476,3.4368692005487382,7.655591780850046,-7.435873204524346,0.94
ISFJ,flat,15,L5_price_only,0.030318959109285056,0.0015637934365409511,0.45770449672109415,2.2885224836054707,5.988883305543413,-7.435873204524346,0.94
ISFJ,flat,15,L5_level_free,0.04205022127981662,0.0010931412671833154,0.905290940490007,4.526454702450035,5.742242974930889,-7.306866221002329,0.94
ISFJ,flat,15,always_hold,0.09502665804091409,0.0,0.0,0.0,5.768901648707092,-5.2083899760487,0.94
ISFJ,flat,15,constant_mix,0.10089904930522021,0.0,0.11568449191657923,0.5784224595828962,5.619434088751585,-5.037257830569697,0.94
ISFJ,flat,15,v_oracle,0.7000000000000001,0.7,0.8,4.000000000000001,28.79297044023812,-23.322675366628665,0.94
ISFJ,flat,15,mandate_conditional_oracle,0.0034633342225042054,0.0015482792828995558,0.2613812461643237,1.3069062308216186,8.450136412635413,-7.444489547295352,0.94
ISFJ,flat,16,L5_full,0.020647887162633875,0.0029915033006307277,0.6333297081674575,3.1666485408372873,6.9499127216410495,-2.8886356496972687,0.39
ISFJ,flat,16,L5_price_only,0.06147766492448595,0.0025808300941060425,0.4489222725095792,2.244611362547896,6.364680724069127,-3.1807044606293355,0.39
ISFJ,flat,16,L5_level_free,0.14437672818860678,0.0017865245526393425,0.875397489107213,4.376987445536065,4.011629849548903,-5.800676844229669,0.39
ISFJ,flat,16,always_hold,0.1167203057521164,0.0,0.0,0.0,2.512946541372796,-5.333766443803523,0.39
